#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
       15688     1.59571     1.59642 6.11721e-06
       15689     1.59572     1.59642 6.11699e-06
       15690     1.59573     1.59642 6.11676e-06
       15691     1.59573     1.59642 6.11652e-06
       15692     1.59574     1.59642 6.11628e-06
       15693     1.59575     1.59642 6.11604e-06
       15694     1.59577     1.59642 6.11579e-06
       15695     1.59578     1.59642 6.11554e-06
       15696      1.5958     1.59642 6.11528e-06
       15697     1.59581     1.59642 6.11501e-06
       15698     1.59583     1.59642 6.11474e-06
       15699     1.59585     1.59642 6.11445e-06
       15700     1.59587     1.59642 6.11417e-06
       15701     1.59589     1.59642 6.11387e-06
       15702     1.59591     1.59642 6.11356e-06
       15703     1.59593     1.59642 6.11325e-06
       15704     1.59595     1.59642 6.11294e-06
       15705     1.59598     1.59642 6.11261e-06
       15706       1.596     1.59642 6.11228e-06
       15707     1.59602     1.59642 6.11195e-06
       15708     1.59604     1.59642  6.1116e-06
       15709     1.59607     1.59642 6.11125e-06
       15710     1.59609     1.59642  6.1109e-06
       15711     1.59612     1.59642 6.11054e-06
       15712     1.59614     1.59642 6.11018e-06
       15713     1.59617     1.59642 6.10981e-06
       15714      1.5962     1.59642 6.10944e-06
       15715     1.59622     1.59642 6.10906e-06
       15716     1.59625     1.59642 6.10868e-06
       15717     1.59628     1.59642  6.1083e-06
       15718      1.5963     1.59642 6.10791e-06
       15719     1.59633     1.59642 6.10753e-06
       15720     1.59636     1.59642 6.10714e-06
       15721     1.59639     1.59642 6.10675e-06
       15722     1.59641     1.59642 6.10636e-06
       15723     1.59643     1.59642 6.10598e-06
       15724     1.59646     1.59642 6.10559e-06
       15725     1.59648     1.59642  6.1052e-06
       15726      1.5965     1.59642 6.10481e-06
       15727     1.59651     1.59642 6.10443e-06
       15728     1.59653     1.59642 6.10405e-06
       15729     1.59655     1.59642 6.10366e-06
       15730     1.59657     1.59642 6.10328e-06
       15731     1.59658     1.59642  6.1029e-06
       15732      1.5966     1.59642 6.10253e-06
       15733     1.59661     1.59642 6.10215e-06
       15734     1.59661     1.59642 6.10177e-06
       15735     1.59662     1.59642  6.1014e-06
       15736     1.59661     1.59642 6.10102e-06
       15737     1.59661     1.59642 6.10065e-06
       15738     1.59661     1.59642 6.10027e-06
       15739      1.5966     1.59642  6.0999e-06
       15740     1.59659     1.59642 6.09952e-06
       15741     1.59658     1.59642 6.09914e-06
       15742     1.59656     1.59642 6.09876e-06
       15743     1.59654     1.59642 6.09838e-06
       15744     1.59653     1.59642 6.09799e-06
       15745     1.59651     1.59642 6.09761e-06
       15746     1.59649     1.59642 6.09722e-06
       15747     1.59647     1.59642 6.09684e-06
       15748     1.59644     1.59642 6.09645e-06
       15749     1.59642     1.59642 6.09606e-06
       15750     1.59639     1.59642 6.09568e-06
       15751     1.59637     1.59642 6.09529e-06
       15752     1.59635     1.59642  6.0949e-06
       15753     1.59633     1.59642 6.09452e-06
       15754      1.5963     1.59642 6.09414e-06
       15755     1.59628     1.59642 6.09376e-06
       15756     1.59625     1.59642 6.09338e-06
       15757     1.59623     1.59642 6.09301e-06
       15758     1.59621     1.59642 6.09263e-06
       15759     1.59619     1.59642 6.09226e-06
       15760     1.59618     1.59642 6.09189e-06
       15761     1.59616     1.59642 6.09153e-06
       15762     1.59615     1.59642 6.09117e-06
       15763     1.59615     1.59642 6.09081e-06
       15764     1.59615     1.59642 6.09044e-06
       15765     1.59614     1.59642 6.09008e-06
       15766     1.59615     1.59642 6.08972e-06
       15767     1.59616     1.59642 6.08936e-06
       15768     1.59616     1.59642 6.08899e-06
       15769     1.59617     1.59642 6.08862e-06
       15770     1.59619     1.59642 6.08826e-06
       15771     1.59621     1.59642 6.08788e-06
       15772     1.59624     1.59642 6.08751e-06
       15773     1.59627     1.59642 6.08713e-06
       15774      1.5963     1.59642 6.08675e-06
       15775     1.59633     1.59642 6.08637e-06
       15776     1.59637     1.59642 6.08598e-06
       15777      1.5964     1.59642  6.0856e-06
       15778     1.59644     1.59642 6.08521e-06
       15779     1.59649     1.59642 6.08483e-06
       15780     1.59653     1.59642 6.08444e-06
       15781     1.59658     1.59642 6.08407e-06
       15782     1.59663     1.59642  6.0837e-06
       15783     1.59668     1.59642 6.08333e-06
       15784     1.59672     1.59642 6.08298e-06
       15785     1.59677     1.59642 6.08263e-06
       15786     1.59682     1.59642  6.0823e-06
       15787     1.59687     1.59642 6.08198e-06
       15788     1.59692     1.59642 6.08168e-06
       15789     1.59697     1.59642 6.08139e-06
       15790     1.59702     1.59642 6.08113e-06
       15791     1.59707     1.59642 6.08088e-06
       15792     1.59712     1.59642 6.08066e-06
       15793     1.59716     1.59642 6.08045e-06
       15794     1.59721     1.59642 6.08027e-06
       15795     1.59725     1.59642 6.08011e-06
       15796     1.59728     1.59642 6.07997e-06
       15797     1.59732     1.59642 6.07986e-06
       15798     1.59735     1.59642 6.07976e-06
       15799     1.59738     1.59642 6.07968e-06
       15800     1.59741     1.59642 6.07962e-06
       15801     1.59742     1.59642 6.07956e-06
       15802     1.59744     1.59642 6.07952e-06
       15803     1.59745     1.59642 6.07949e-06
       15804     1.59746     1.59642 6.07946e-06
       15805     1.59746     1.59642 6.07943e-06
       15806     1.59746     1.59642  6.0794e-06
       15807     1.59745     1.59642 6.07937e-06
       15808     1.59743     1.59642 6.07932e-06
       15809     1.59741     1.59642 6.07926e-06
       15810     1.59739     1.59642 6.07918e-06
       15811     1.59735     1.59642 6.07908e-06
       15812     1.59732     1.59642 6.07896e-06
       15813     1.59728     1.59642 6.07883e-06
       15814     1.59724     1.59642 6.07866e-06
       15815     1.59719     1.59642 6.07847e-06
       15816     1.59714     1.59642 6.07826e-06
       15817     1.59708     1.59642 6.07802e-06
       15818     1.59701     1.59642 6.07775e-06
       15819     1.59695     1.59642 6.07745e-06
       15820     1.59688     1.59642 6.07714e-06
       15821      1.5968     1.59642  6.0768e-06
       15822     1.59672     1.59642 6.07645e-06
       15823     1.59665     1.59642 6.07608e-06
       15824     1.59657     1.59642  6.0757e-06
       15825     1.59649     1.59642 6.07532e-06
       15826     1.59641     1.59642 6.07494e-06
       15827     1.59632     1.59642 6.07456e-06
       15828     1.59624     1.59642 6.07418e-06
       15829     1.59616     1.59642 6.07382e-06
       15830     1.59608     1.59642 6.07348e-06
       15831     1.59601     1.59642 6.07315e-06
       15832     1.59593     1.59642 6.07285e-06
       15833     1.59585     1.59642 6.07257e-06
       15834     1.59577     1.59642 6.07232e-06
       15835      1.5957     1.59642 6.07211e-06
       15836     1.59563     1.59642 6.07193e-06
       15837     1.59556     1.59642 6.07179e-06
       15838     1.59549     1.59642 6.07169e-06
       15839     1.59543     1.59642 6.07163e-06
       15840     1.59536     1.59642 6.07161e-06
       15841      1.5953     1.59642 6.07164e-06
       15842     1.59524     1.59642 6.07172e-06
       15843     1.59517     1.59642 6.07184e-06
       15844     1.59512     1.59642 6.07202e-06
       15845     1.59506     1.59642 6.07224e-06
       15846     1.59501     1.59642  6.0725e-06
       15847     1.59496     1.59642 6.07282e-06
       15848     1.59491     1.59642 6.07318e-06
       15849     1.59486     1.59642 6.07359e-06
       15850     1.59482     1.59642 6.07405e-06
       15851     1.59478     1.59642 6.07454e-06
       15852     1.59474     1.59642 6.07508e-06
       15853     1.59471     1.59642 6.07565e-06
       15854     1.59468     1.59642 6.07626e-06
       15855     1.59465     1.59642  6.0769e-06
       15856     1.59463     1.59642 6.07757e-06
       15857     1.59461     1.59642 6.07825e-06
       15858      1.5946     1.59642 6.07895e-06
       15859     1.59459     1.59642 6.07965e-06
       15860     1.59459     1.59642 6.08036e-06
       15861     1.59459     1.59642 6.08106e-06
       15862      1.5946     1.59642 6.08176e-06
       15863     1.59462     1.59642 6.08243e-06
       15864     1.59463     1.59642 6.08309e-06
       15865     1.59466     1.59642 6.08371e-06
       15866     1.59469     1.59642 6.08431e-06
       15867     1.59472     1.59642 6.08487e-06
       15868     1.59476     1.59642 6.08538e-06
       15869      1.5948     1.59642 6.08586e-06
       15870     1.59484     1.59642 6.08628e-06
       15871     1.59489     1.59642 6.08666e-06
       15872     1.59494     1.59642 6.08699e-06
       15873     1.59499     1.59642 6.08727e-06
       15874     1.59505     1.59642 6.08749e-06
       15875     1.59511     1.59642 6.08766e-06
       15876     1.59517     1.59642 6.08778e-06
       15877     1.59525     1.59642 6.08785e-06
       15878     1.59531     1.59642 6.08786e-06
       15879     1.59538     1.59642 6.08782e-06
       15880     1.59546     1.59642 6.08774e-06
       15881     1.59553     1.59642 6.08761e-06
       15882      1.5956     1.59642 6.08744e-06
       15883     1.59569     1.59642 6.08723e-06
       15884     1.59577     1.59642 6.08699e-06
       15885     1.59586     1.59642  6.0867e-06
       15886     1.59595     1.59642 6.08639e-06
       15887     1.59603     1.59642 6.08606e-06
       15888     1.59612     1.59642  6.0857e-06
       15889     1.59621     1.59642 6.08533e-06
       15890      1.5963     1.59642 6.08495e-06
       15891     1.59639     1.59642 6.08457e-06
       15892     1.59648     1.59642 6.08419e-06
       15893     1.59657     1.59642 6.08381e-06
       15894     1.59666     1.59642 6.08345e-06
       15895     1.59676     1.59642  6.0831e-06
       15896     1.59685     1.59642 6.08278e-06
       15897     1.59695     1.59642 6.08249e-06
       15898     1.59704     1.59642 6.08224e-06
       15899     1.59713     1.59642 6.08202e-06
       15900     1.59722     1.59642 6.08185e-06
       15901      1.5973     1.59642 6.08172e-06
       15902     1.59738     1.59642 6.08165e-06
       15903     1.59746     1.59642 6.08162e-06
       15904     1.59752     1.59642 6.08163e-06
       15905     1.59758     1.59642 6.08169e-06
       15906     1.59764     1.59642  6.0818e-06
       15907     1.59769     1.59642 6.08194e-06
       15908     1.59772     1.59642 6.08211e-06
       15909     1.59775     1.59642 6.08231e-06
       15910     1.59776     1.59642 6.08251e-06
       15911     1.59777     1.59642 6.08272e-06
       15912     1.59776     1.59642 6.08292e-06
       15913     1.59773     1.59642 6.08311e-06
       15914      1.5977     1.59642 6.08326e-06
       15915     1.59766     1.59642 6.08337e-06
       15916     1.59759     1.59642 6.08344e-06
       15917     1.59752     1.59642 6.08345e-06
       15918     1.59743     1.59642  6.0834e-06
       15919     1.59733     1.59642 6.08329e-06
       15920     1.59722     1.59642 6.08311e-06
       15921      1.5971     1.59642 6.08288e-06
       15922     1.59698     1.59642  6.0826e-06
       15923     1.59685     1.59642 6.08228e-06
       15924     1.59671     1.59642 6.08193e-06
       15925     1.59658     1.59642 6.08156e-06
       15926     1.59645     1.59642 6.08117e-06
       15927     1.59632     1.59642 6.08079e-06
       15928      1.5962     1.59642 6.08043e-06
       15929     1.59609     1.59642 6.08008e-06
       15930     1.59598     1.59642 6.07976e-06
       15931     1.59589     1.59642 6.07947e-06
       15932     1.59581     1.59642 6.07921e-06
       15933     1.59574     1.59642 6.07897e-06
       15934     1.59569     1.59642 6.07877e-06
       15935     1.59565     1.59642 6.07857e-06
       15936     1.59563     1.59642  6.0784e-06
       15937     1.59562     1.59642 6.07822e-06
       15938     1.59562     1.59642 6.07804e-06
       15939     1.59564     1.59642 6.07786e-06
       15940     1.59567     1.59642 6.07765e-06
       15941     1.59572     1.59642 6.07743e-06
       15942     1.59577     1.59642 6.07718e-06
       15943     1.59584     1.59642 6.07691e-06
       15944     1.59591     1.59642 6.07661e-06
       15945       1.596     1.59642 6.07629e-06
       15946     1.59608     1.59642 6.07594e-06
       15947     1.59618     1.59642 6.07558e-06
       15948     1.59627     1.59642  6.0752e-06
       15949     1.59637     1.59642 6.07482e-06
       15950     1.59647     1.59642 6.07444e-06
       15951     1.59657     1.59642 6.07407e-06
       15952     1.59667     1.59642 6.07371e-06
       15953     1.59677     1.59642 6.07337e-06
       15954     1.59686     1.59642 6.07305e-06
       15955     1.59695     1.59642 6.07277e-06
       15956     1.59704     1.59642 6.07251e-06
       15957     1.59713     1.59642 6.07229e-06
       15958     1.59721     1.59642 6.07212e-06
       15959     1.59728     1.59642 6.07198e-06
       15960     1.59734     1.59642 6.07188e-06
       15961      1.5974     1.59642 6.07181e-06
       15962     1.59746     1.59642 6.07178e-06
       15963      1.5975     1.59642 6.07178e-06
       15964     1.59754     1.59642 6.07181e-06
       15965     1.59757     1.59642 6.07186e-06
       15966     1.59759     1.59642 6.07192e-06
       15967      1.5976     1.59642   6.072e-06
       15968      1.5976     1.59642 6.07207e-06
       15969     1.59759     1.59642 6.07214e-06
       15970     1.59758     1.59642  6.0722e-06
       15971     1.59756     1.59642 6.07224e-06
