#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
       21031     1.98542     2.01771 0.000382106
       21032     1.98567     2.01771 0.000382091
       21033     1.98588     2.01771 0.000382075
       21034     1.98606      2.0177  0.00038206
       21035     1.98621      2.0177 0.000382045
       21036     1.98632      2.0177  0.00038203
       21037      1.9864      2.0177 0.000382014
       21038     1.98644      2.0177 0.000381999
       21039     1.98644      2.0177 0.000381984
       21040      1.9864      2.0177 0.000381969
       21041     1.98633     2.01769 0.000381953
       21042     1.98621     2.01769 0.000381938
       21043     1.98605     2.01769 0.000381923
       21044     1.98585     2.01769 0.000381908
       21045      1.9856     2.01769 0.000381893
       21046      1.9853     2.01769 0.000381878
       21047     1.98496     2.01768 0.000381863
       21048     1.98457     2.01768 0.000381848
       21049     1.98413     2.01768 0.000381833
       21050     1.98363     2.01768 0.000381818
       21051     1.98308     2.01768 0.000381804
       21052     1.98248     2.01768 0.000381789
       21053     1.98183     2.01767 0.000381775
       21054     1.98112     2.01767 0.000381761
       21055     1.98035     2.01767 0.000381747
       21056     1.97952     2.01767 0.000381733
       21057     1.97865     2.01767 0.000381719
       21058     1.97771     2.01767 0.000381706
       21059     1.97672     2.01766 0.000381693
       21060     1.97567     2.01766  0.00038168
       21061     1.97457     2.01766 0.000381667
       21062     1.97342     2.01766 0.000381655
       21063     1.97222     2.01766 0.000381643
       21064     1.97098     2.01765 0.000381631
       21065     1.96969     2.01765  0.00038162
       21066     1.96836     2.01765 0.000381609
       21067       1.967     2.01765 0.000381598
       21068      1.9656     2.01764 0.000381588
       21069     1.96418     2.01764 0.000381578
       21070     1.96274     2.01764 0.000381569
       21071     1.96129     2.01764  0.00038156
       21072     1.95984     2.01763 0.000381552
       21073     1.95838     2.01763 0.000381544
       21074     1.95693     2.01763 0.000381537
       21075      1.9555     2.01762 0.000381531
       21076     1.95409     2.01762 0.000381524
       21077     1.95271     2.01762 0.000381519
       21078     1.95138     2.01762 0.000381514
       21079     1.95009     2.01761 0.000381509
       21080     1.94885     2.01761 0.000381505
       21081     1.94768     2.01761 0.000381501
       21082     1.94657      2.0176 0.000381498
       21083     1.94554      2.0176 0.000381495
       21084     1.94458      2.0176 0.000381493
       21085     1.94371     2.01759 0.000381491
       21086     1.94292     2.01759 0.000381489
       21087     1.94222     2.01758 0.000381488
       21088      1.9416     2.01758 0.000381487
       21089     1.94108     2.01758 0.000381486
       21090     1.94064     2.01757 0.000381485
       21091     1.94029     2.01757 0.000381485
       21092     1.94002     2.01757 0.000381484
       21093     1.93983     2.01756 0.000381484
       21094     1.93972     2.01756 0.000381484
       21095     1.93968     2.01756 0.000381484
       21096      1.9397     2.01755 0.000381483
       21097     1.93979     2.01755 0.000381483
       21098     1.93993     2.01754 0.000381483
       21099     1.94011     2.01754 0.000381482
       21100     1.94034     2.01754 0.000381482
       21101     1.94061     2.01753 0.000381481
       21102     1.94091     2.01753  0.00038148
       21103     1.94123     2.01753 0.000381479
       21104     1.94158     2.01752 0.000381478
       21105     1.94194     2.01752 0.000381477
       21106     1.94231     2.01752 0.000381475
       21107     1.94268     2.01751 0.000381474
       21108     1.94306     2.01751 0.000381472
       21109     1.94344      2.0175  0.00038147
       21110     1.94382      2.0175 0.000381468
       21111     1.94419      2.0175 0.000381466
       21112     1.94455     2.01749 0.000381463
       21113     1.94491     2.01749 0.000381461
       21114     1.94526     2.01749 0.000381458
       21115     1.94559     2.01748 0.000381455
       21116     1.94592     2.01748 0.000381452
       21117     1.94624     2.01748 0.000381449
       21118     1.94655     2.01747 0.000381446
       21119     1.94685     2.01747 0.000381442
       21120     1.94715     2.01747 0.000381439
       21121     1.94744     2.01746 0.000381435
       21122     1.94774     2.01746 0.000381431
       21123     1.94803     2.01746 0.000381428
       21124     1.94832     2.01745 0.000381424
       21125     1.94862     2.01745 0.000381419
       21126     1.94892     2.01745 0.000381415
       21127     1.94923     2.01744 0.000381411
       21128     1.94956     2.01744 0.000381406
       21129      1.9499     2.01744 0.000381402
       21130     1.95026     2.01743 0.000381397
       21131     1.95063     2.01743 0.000381392
       21132     1.95103     2.01743 0.000381387
       21133     1.95146     2.01743 0.000381381
       21134     1.95191     2.01742 0.000381376
       21135     1.95239     2.01742  0.00038137
       21136      1.9529     2.01742 0.000381365
       21137     1.95345     2.01741 0.000381359
       21138     1.95403     2.01741 0.000381352
       21139     1.95464     2.01741 0.000381346
       21140     1.95529      2.0174 0.000381339
       21141     1.95598      2.0174 0.000381332
       21142      1.9567      2.0174 0.000381325
       21143     1.95746      2.0174 0.000381317
       21144     1.95826     2.01739  0.00038131
       21145     1.95909     2.01739 0.000381302
       21146     1.95996     2.01739 0.000381293
       21147     1.96086     2.01738 0.000381285
       21148      1.9618     2.01738 0.000381276
       21149     1.96276     2.01738 0.000381266
       21150     1.96375     2.01738 0.000381257
       21151     1.96477     2.01737 0.000381247
       21152     1.96582     2.01737 0.000381237
       21153     1.96688     2.01737 0.000381226
       21154     1.96796     2.01737 0.000381215
       21155     1.96906     2.01736 0.000381204
       21156     1.97017     2.01736 0.000381192
       21157     1.97129     2.01736 0.000381181
       21158     1.97242     2.01736 0.000381169
       21159     1.97356     2.01736 0.000381156
       21160      1.9747     2.01735 0.000381143
       21161     1.97584     2.01735  0.00038113
       21162     1.97697     2.01735 0.000381117
       21163      1.9781     2.01735 0.000381104
       21164     1.97922     2.01735  0.00038109
       21165     1.98033     2.01735 0.000381076
       21166     1.98143     2.01734 0.000381062
       21167     1.98252     2.01734 0.000381047
       21168     1.98359     2.01734 0.000381033
       21169     1.98464     2.01734 0.000381018
       21170     1.98567     2.01734 0.000381003
       21171     1.98668     2.01734 0.000380987
       21172     1.98767     2.01733 0.000380972
       21173     1.98863     2.01733 0.000380956
       21174     1.98957     2.01733 0.000380941
       21175     1.99049     2.01733 0.000380925
       21176     1.99137     2.01733 0.000380909
       21177     1.99223     2.01733 0.000380893
       21178     1.99306     2.01733 0.000380876
       21179     1.99386     2.01733  0.00038086
       21180     1.99463     2.01732 0.000380844
       21181     1.99537     2.01732 0.000380827
       21182     1.99608     2.01732  0.00038081
       21183     1.99675     2.01732 0.000380794
       21184      1.9974     2.01732 0.000380777
       21185     1.99801     2.01732  0.00038076
       21186     1.99858     2.01732 0.000380743
       21187     1.99913     2.01732 0.000380726
       21188     1.99963     2.01732 0.000380709
       21189     2.00011     2.01732 0.000380692
       21190     2.00055     2.01732 0.000380675
       21191     2.00095     2.01731 0.000380658
       21192     2.00132     2.01731  0.00038064
       21193     2.00165     2.01731 0.000380623
       21194     2.00194     2.01731 0.000380606
       21195     2.00219     2.01731 0.000380589
       21196     2.00241     2.01731 0.000380571
       21197     2.00259     2.01731 0.000380554
       21198     2.00273     2.01731 0.000380537
       21199     2.00283     2.01731 0.000380519
       21200     2.00289     2.01731 0.000380502
       21201     2.00291     2.01731 0.000380485
       21202     2.00288     2.01731 0.000380467
       21203     2.00281     2.01731  0.00038045
       21204     2.00271     2.01731 0.000380433
       21205     2.00255      2.0173 0.000380415
       21206     2.00236      2.0173 0.000380398
       21207     2.00211      2.0173 0.000380381
       21208     2.00183      2.0173 0.000380363
       21209     2.00149      2.0173 0.000380346
       21210     2.00111      2.0173 0.000380329
       21211     2.00068      2.0173 0.000380312
       21212     2.00021      2.0173 0.000380295
       21213     1.99968      2.0173 0.000380278
       21214     1.99911      2.0173 0.000380261
       21215     1.99849      2.0173 0.000380244
       21216     1.99782      2.0173 0.000380227
       21217      1.9971      2.0173  0.00038021
       21218     1.99634     2.01729 0.000380194
       21219     1.99552     2.01729 0.000380177
       21220     1.99466     2.01729 0.000380161
       21221     1.99375     2.01729 0.000380145
       21222      1.9928     2.01729 0.000380128
       21223     1.99181     2.01729 0.000380112
       21224     1.99077     2.01729 0.000380097
       21225      1.9897     2.01729 0.000380081
       21226     1.98858     2.01728 0.000380065
       21227     1.98744     2.01728  0.00038005
       21228     1.98627     2.01728 0.000380035
       21229     1.98507     2.01728  0.00038002
       21230     1.98385     2.01728 0.000380005
       21231     1.98262     2.01728 0.000379991
       21232     1.98138     2.01728 0.000379977
       21233     1.98013     2.01727 0.000379963
       21234      1.9789     2.01727 0.000379949
       21235     1.97767     2.01727 0.000379936
       21236     1.97646     2.01727 0.000379923
       21237     1.97528     2.01727  0.00037991
       21238     1.97414     2.01726 0.000379898
       21239     1.97304     2.01726 0.000379886
       21240     1.97199     2.01726 0.000379874
       21241     1.97101     2.01726 0.000379862
       21242     1.97009     2.01726 0.000379851
       21243     1.96925     2.01725  0.00037984
       21244      1.9685     2.01725 0.000379829
       21245     1.96784     2.01725 0.000379818
       21246     1.96727     2.01725 0.000379807
       21247     1.96681     2.01724 0.000379797
       21248     1.96645     2.01724 0.000379787
       21249      1.9662     2.01724 0.000379776
       21250     1.96606     2.01724 0.000379766
       21251     1.96603     2.01723 0.000379756
